sep=,
0,-0.7003120594377381
1,-0.7003120594377381
2,-0.9586969062252938
3,-0.9586969062252938
4,-0.9586969062252938
5,-0.9898901377363525
6,-0.9898901377363525
7,-1.0301558436644833
8,-1.0301558436644833
9,-1.0301558436644833
10,-1.0301558436644833
11,-1.0301558436644833
12,-1.0301558436644833
13,-1.0301558436644833
14,-1.0301558436644833
15,-1.0301558436644833
16,-1.0301558436644833
17,-1.0301558436644833
18,-1.0301558436644833
19,-1.0301558436644833
20,-1.0301558436644833
21,-1.0301558436644833
22,-1.0301558436644833
23,-1.0301558436644833
24,-1.0301558436644833
25,-1.0301558436644833
26,-1.0301558436644833
27,-1.0301558436644833
28,-1.0301558436644833
29,-1.0301558436644833
30,-1.0301558436644833
31,-1.0301558436644833
32,-1.0301558436644833
33,-1.0301558436644833
34,-1.0301558436644833
35,-1.0301558436644833
36,-1.0310915083616958
37,-1.0310915083616958
38,-1.0310915083616958
39,-1.0310915083616958
40,-1.0310915083616958
41,-1.0310915083616958
42,-1.0310915083616958
43,-1.0310915083616958
44,-1.0310915083616958
45,-1.0310915083616958
46,-1.0310915083616958
47,-1.0310915083616958
48,-1.0310915083616958
49,-1.0310915083616958
50,-1.0310915083616958
51,-1.0310915083616958
52,-1.0310915083616958
53,-1.0310915083616958
54,-1.0310915083616958
55,-1.0310915083616958
56,-1.0310915083616958
57,-1.0310915083616958
58,-1.0310915083616958
59,-1.0310915083616958
60,-1.0310915083616958
61,-1.0310915083616958
62,-1.0310915083616958
63,-1.0310915083616958
64,-1.0310915083616958
65,-1.0310915083616958
66,-1.0310915083616958
67,-1.0310915083616958
68,-1.0310915083616958
69,-1.0310915083616958
70,-1.0310915083616958
71,-1.0310915083616958
72,-1.0310915083616958
73,-1.0310915083616958
74,-1.0310915083616958
75,-1.0310915083616958
76,-1.0310915083616958
77,-1.0310915083616958
78,-1.0310915083616958
79,-1.0310915083616958
80,-1.0310915083616958
81,-1.0310915083616958
82,-1.0310915083616958
83,-1.0310915083616958
84,-1.0310915083616958
85,-1.0310915083616958
86,-1.0310915083616958
87,-1.0310915083616958
88,-1.0310915083616958
89,-1.0310915083616958
90,-1.0310915083616958
91,-1.0310915083616958
92,-1.0310915083616958
93,-1.0310915083616958
94,-1.0310915083616958
95,-1.0310915083616958
96,-1.0310915083616958
97,-1.0310915083616958
98,-1.0310915083616958
99,-1.0310915083616958
100,-1.0313514077936232
101,-1.0313514077936232
102,-1.0313514077936232
103,-1.0313514077936232
104,-1.0313514077936232
105,-1.0313514077936232
106,-1.0313514077936232
107,-1.0313514077936232
108,-1.0313514077936232
109,-1.0313514077936232
110,-1.0313514077936232
111,-1.0313514077936232
112,-1.0313514077936232
113,-1.0313514077936232
114,-1.0313514077936232
115,-1.0313514077936232
116,-1.0313514077936232
117,-1.0313514077936232
118,-1.0313514077936232
119,-1.0313514077936232
120,-1.0313514077936232
121,-1.0313514077936232
122,-1.0313514077936232
123,-1.0313514077936232
124,-1.0313514077936232
125,-1.0313514077936232
126,-1.0313514077936232
127,-1.0313514077936232
128,-1.0313514077936232
129,-1.0313514077936232
130,-1.0313514077936232
131,-1.0313514077936232
132,-1.0313514077936232
133,-1.0313514077936232
134,-1.0313514077936232
135,-1.0313514077936232
136,-1.0313514077936232
137,-1.0313514077936232
138,-1.0313514077936232
139,-1.0313514077936232
140,-1.0313514077936232
141,-1.0313514077936232
142,-1.0313514077936232
143,-1.0313514077936232
144,-1.0313514077936232
145,-1.0313514077936232
146,-1.0313514077936232
147,-1.0313514077936232
148,-1.0313514077936232
149,-1.0313514077936232
150,-1.0314983360859573
151,-1.0314983360859573
152,-1.0314983360859573
153,-1.0314983360859573
154,-1.0314983360859573
155,-1.0314983360859573
156,-1.0314983360859573
157,-1.0314983360859573
158,-1.0314983360859573
159,-1.0314983360859573
160,-1.0314983360859573
161,-1.0314983360859573
162,-1.0314983360859573
163,-1.0314983360859573
164,-1.0314983360859573
165,-1.0314983360859573
166,-1.0314983360859573
167,-1.0314983360859573
168,-1.0314983360859573
169,-1.0314983360859573
170,-1.0314983360859573
171,-1.0314983360859573
172,-1.0314983360859573
173,-1.0314983360859573
174,-1.0314983360859573
175,-1.0314983360859573
176,-1.0314983360859573
177,-1.0314983360859573
178,-1.0314983360859573
179,-1.0314983360859573
180,-1.0314983360859573
181,-1.0314983360859573
182,-1.0314983360859573
183,-1.0314983360859573
184,-1.0314983360859573
185,-1.0314983360859573
186,-1.0314983360859573
187,-1.0314983360859573
188,-1.0314983360859573
189,-1.0314983360859573
190,-1.0314983360859573
191,-1.0314983360859573
192,-1.0314983360859573
193,-1.0314983360859573
194,-1.0314983360859573
195,-1.0314983360859573
196,-1.0314983360859573
197,-1.0314983360859573
198,-1.0314983360859573
199,-1.0314983360859573
200,-1.0314983360859573
201,-1.0314983360859573
202,-1.0314983360859573
203,-1.0314983360859573
204,-1.0314983360859573
205,-1.0314983360859573
206,-1.0314983360859573
207,-1.0314983360859573
208,-1.0314983360859573
209,-1.0314983360859573
210,-1.0314983360859573
211,-1.0314983360859573
212,-1.0314983360859573
213,-1.0314983360859573
214,-1.0314983360859573
215,-1.0314983360859573
216,-1.0314983360859573
217,-1.0314983360859573
218,-1.0314983360859573
219,-1.0314983360859573
220,-1.0314983360859573
221,-1.0314983360859573
222,-1.0314983360859573
223,-1.0314983360859573
224,-1.0314983360859573
225,-1.0314983360859573
226,-1.0314983360859573
227,-1.0314983360859573
228,-1.0314983360859573
229,-1.0314983360859573
230,-1.0314983360859573
231,-1.0314983360859573
232,-1.0314983360859573
233,-1.0314983360859573
234,-1.0314983360859573
235,-1.0314983360859573
236,-1.0314983360859573
237,-1.0314983360859573
238,-1.0314983360859573
239,-1.0314983360859573
240,-1.0314983360859573
241,-1.0314983360859573
242,-1.0314983360859573
243,-1.0314983360859573
244,-1.0314983360859573
245,-1.0314983360859573
246,-1.0314983360859573
247,-1.0314983360859573
248,-1.0314983360859573
249,-1.0314983360859573
